name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991
MarketCap,"2,693,580,634","2,424,439,619","2,265,760,107","2,635,033,924","3,125,515,066","3,632,988,359","3,225,589,046","3,130,693,768","2,955,515,776","2,337,208,772","2,622,513,703","1,854,170,973","1,574,768,477","1,219,943,144","1,246,576,427","1,022,015,389","761,852,313","774,287,468","915,823,887","722,478,196","803,763,625","666,040,660","429,062,543","384,863,906","179,892,157","362,697,125","601,498,432","1,036,573,750","889,115,625","680,221,875","367,004,000","354,145,500","279,372,375","175,368,000"
EnterpriseValue,"3,806,284,634","3,552,298,619","3,351,948,107","3,880,765,924","4,622,923,066","5,087,104,359","4,464,361,046","4,260,434,768","4,058,611,776","3,353,430,772","3,282,692,703","2,238,082,973","1,768,846,477","1,243,074,144","1,259,201,427","936,884,389","639,003,313","652,627,468","814,919,887","647,573,196","730,866,625","727,669,660","592,333,543","589,794,906","573,142,157","759,602,125","968,968,432","1,267,197,750","1,221,711,625","1,007,921,875","769,704,000","663,445,500","432,472,375","401,268,000"
PeRatio,"19.824","22.889","33.474","18.303","16.237","22.696","20.416","18.84","17.329","18.39","22.863","18.393","21.093","17.047","20.098","17.614","13.715","9.824","17.46","12.019","14.663","15.949","18.067",,"4.852","6.984","9.178","14.341","13.527","13.357","11.821","14.231","14.297","82.759"
ForwardPeRatio,,,"12.034",,,,,,,,,"17.637","20.661","16.051","17.668",,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,"3.919","4.592","3.437","1.766",,,,,,,,,,,,,,,,,,,
PsRatio,"8.418","7.791","8.555","8.424","9.236","11.376","10.85","11.255","11.819","10.369","13.727","13.652","16.232","15.08","15.926","15.908","12.073","12.44","5.802","4.485","5.164","4.132","2.514","2.602","1.174","2.764","6.924","10.979","10.375","5.081","6.504","7.015","4.342","21.999"
PbRatio,"2.148","1.924","1.734","1.712","2.093","2.484","2.366","2.358","2.449","2.258","3.401","3.865","3.445","2.727","2.817","2.352","1.773","1.736","2.126","1.7","1.889","1.704","1.124","1.015","0.454","0.97","1.484","2.449","2.319","2.307","1.705","3.52","3.017","438.42"
EnterprisesValueRevenueRatio,"11.901","11.107","12.049","12.992","13.891","15.993","15.153","15.289","16.335","14.647","18.493","18.994","18.955","14.845","15.248","14.834","11.016","10.499","13.302","10.406","11.455","10.033","4.144","5.007","3.885","5.792","9.094","11.375","12.287","11.467","10.78","13.403","10.976","50.793"
EnterprisesValueEBITDARatio,"14.643","13.666","18.754","16.107","14.538","17.494","16.448","15.836","15.846","13.947","19.65","20.515","18.957","14.617","16.893","16.273","11.979","7.875","12.289","13.114","9.957","8.277","2.391","2.529","7.386","8.307","16.102","9.718","22.426","9.92","8.827","10.548","8.447","37.502"
