name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"502,088,407","321,553,707","230,229,266","1,008,453,699","969,757,993"
EnterpriseValue,"335,052,407","151,758,707","36,974,266","663,234,699","969,757,993"
PeRatio,,,,"12.158",
ForwardPeRatio,"163.934","222.222",,,
PsRatio,"0.65","0.452","0.403","2.135",
PbRatio,"9.338","6.243","3.715","10.981",
EnterprisesValueRevenueRatio,"0.485","0.22","0.062","1.359","3.482"
EnterprisesValueEBITDARatio,"-15.333","-6.945","-0.335","-7.366","-7.666"
