name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"865,719,018","705,716,452","650,145,500","670,793,552","307,660,902","443,431,866","328,574,868","459,966,293","54,275,833","108,618,362"
EnterpriseValue,"1,013,442,018","804,103,452","764,535,500","895,904,552","646,463,902","794,014,866","717,226,868","826,835,293","556,390,833","527,387,362"
PeRatio,,"66.36","2.977","28.07",,,,,,"0.088"
ForwardPeRatio,"8.85","10.246","4.64","3.765",,,"6.519",,,
PsRatio,"2.257","1.796","1.11","1.477","0.836","1.128","0.874","2.045","0.421","0.415"
PbRatio,"0.948","0.771","0.669","0.808","0.379","0.444","0.318","0.473","0.058","0.094"
EnterprisesValueRevenueRatio,"2.64","2.095","1.424","1.637","1.818","2.039","1.952","3.943","4.104","3.426"
EnterprisesValueEBITDARatio,"15.752","12.498","3.323","3.513","-4.731","15.868","10.375","18.987","-4.956","-3.448"
