name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
MarketCap,"6,130,883,418","6,670,966,941","6,298,401,625","8,274,695,000","5,533,864,000","5,891,578,000","4,450,391,709"
EnterpriseValue,"8,269,883,418","8,751,966,941","8,090,401,625","10,169,695,000","7,633,864,000","7,884,578,000","6,208,391,709"
PeRatio,"22.194","23.375","18.865","44.825",,"45.514","18.518"
ForwardPeRatio,"17.857","19.342","18.553","27.855","23.697","17.637","13.85"
PegRatio,"1.182","2.172","1.444","0.746","2.85","1.253","0.878"
PsRatio,"4.599","4.922","4.228","5.723","3.727","2.941","2.615"
PbRatio,"8.218","7.793","5.834","7.368","5.746","4.744","3.084"
EnterprisesValueRevenueRatio,"5.92","6.265","5.401","6.498","5.872","3.841","3.324"
EnterprisesValueEBITDARatio,"14.209","15.038","12.681","19.408","141.368","18.773","16.252"
