name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019
MarketCap,"1,753,667,997","1,300,823,433","2,562,622,592","738,150,376","896,334,544","634,063,142"
EnterpriseValue,"1,229,962,997","772,328,433","2,199,509,592","524,633,376","606,331,544","486,228,142"
PeRatio,"8.182"
PbRatio,"3.276","2.231","7.476","3.716","3.129","4.422"
EnterprisesValueEBITDARatio,"-8.275","-5.196","-19.771","-5.208","-7.566","-10.651"
