name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2010
MarketCap,"19,454,593,652","20,900,388,128","27,810,640,849","26,312,398,187","26,629,693,556","14,417,253,286","10,027,683,336","10,080,402,872","10,033,528,039","8,000,727,390","3,351,175,652","2,030,846,926","693,709,237","606,246,417"
EnterpriseValue,"15,461,383,205","16,931,434,810","24,490,589,728","23,525,566,174","23,798,031,034","12,778,869,955","9,124,563,454","9,477,071,346","9,498,516,647","7,531,196,327","2,920,454,215","1,754,220,110","428,187,931","335,888,861"
PeRatio,"30.811","32.906","34.515","59.779","28.452","60.868","46.882","55.155","96.769","125.334","68.758",,,
ForwardPeRatio,"26.042","21.882","32.258","47.17","53.192","64.516","32.573","30.769",,,,"33.445","15.552",
PegRatio,"1.274","1.29","1.105","5.216","2.196","2.298","0.969","0.945",,,,,,
PsRatio,"8.139","8.305","16.284","21.701","14.681","25.661","23.784","28.172","48.731","71.337","23.677","17.769","7.504","5.838"
PbRatio,"4.199","4.503","7.25","8.023","8.709","7.725","9.316","11.549","17.858","17.922","10.575","21.32","10.37","3.147"
EnterprisesValueRevenueRatio,"0.939","1.028","1.688","2.795","2.354","2.381","3.016","4.007","5.23","6.647","3.434","2.644","0.884","0.577"
EnterprisesValueEBITDARatio,"2.595","2.841","3.342","5.629","3.855","4.253","5.367","6.369","8.109","9.54","9.309","21.821","-4.449","-5.438"
