name,ttm,12/31/2023,12/31/2022
MarketCap,"1,385,568,693","2,290,769,789","981,654,006"
EnterpriseValue,"1,219,608,693","2,093,125,789","982,083,006"
PsRatio,"36.322","71.444","19.443"
PbRatio,"6.731","9.626","23.094"
EnterprisesValueRevenueRatio,"32.076","55.049","20.97"
EnterprisesValueEBITDARatio,"-11.768","-20.196","-13.254"
