name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988
MarketCap,"75,451,184,737","76,620,372,055","79,050,951,561","78,512,104,104","64,680,871,420","80,037,810,034","62,959,853,218","65,996,309,256","39,336,422,294","28,760,081,392","43,827,195,105","36,225,360,913","34,815,009,919","29,072,269,227","21,676,941,114","35,132,303,084","24,222,620,000","29,797,912,340","12,103,360,156","10,912,880,245","8,655,966,660","7,116,910,170","4,609,601,604","8,868,276,000","9,266,007,192","6,291,709,616","7,153,317,400","6,674,760,000","3,897,682,480","2,741,232,936","1,648,968,456","1,916,736,000","1,797,187,500","2,282,692,500","1,979,402,317","1,827,791,404","1,735,543,592"
EnterpriseValue,"136,101,247,406","138,379,974,738","143,980,507,621","139,867,908,160","123,216,270,899","136,393,823,008","114,778,209,241","123,428,107,255","74,065,783,378","61,976,338,001","76,224,727,968","62,074,135,765","58,787,017,112","43,883,739,128","36,729,532,699","48,496,833,692","34,744,641,364","40,307,455,464","20,316,196,199","18,600,243,771","15,412,833,400","13,214,777,529","9,410,507,913","14,229,286,747","13,394,032,477","10,332,819,405","10,339,733,198","9,130,342,479","6,358,225,934","4,678,915,167","4,088,051,968","2,199,830,715","2,198,531,381","2,471,017,369","2,944,936,038","2,802,261,801","1,735,543,592"
PeRatio,"16.844","31.776","19.63","17.545","42.492","17.976","45.518","25.335","28.394",,"67.818","43.466","55.251","29.492","21.949","11.388","10.856","20.532","22.173","16.335","15.691","13.418","20.741","16.667",,,"86.024","81.817","54.473","200.842",,"62.486","47.108","15.295","31.723","49.411",
ForwardPeRatio,"16.835","17.391","17.301","16.502","15.48","19.157",,"20.161","23.202","18.797","26.667","23.923","23.529","23.31","19.881",,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,"2.485","2.23","2.193","1.761","2.088",,,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.255","2.117","2.051","2.263","1.99","2.074","1.499","1.626","1.512","1.169","1.341","1.167","1.337","1.6","1.395","1.42","0.887","1.204","1.307","1.844","1.484","1.844","1.522","3.368","4.467","3.259","4.7","3.79","2.173","1.285","5.768","6.437","5.822","4.211","2.417","2.825",
PbRatio,"1.861","1.739","1.85","1.858","1.438","1.709","1.614","1.658","4.05","3.482","4.742","4.659","5.108","3.913","2.921","2.565","4.54","5.73","3.273","3.149","2.701","2.661","2.287","5.499","6.112","4.479","5.684","5.621","3.826","3.356","4.955","5.492","4.978","5.752","2.072","2.134",
EnterprisesValueRevenueRatio,"3.118","3.17","2.701","2.971","3.152","2.724","2.475","2.781","2.143","1.834","2.025","1.886","2.384","1.638","1.707","3.89","2.154","3.382","1.909","2.2","1.974","2.307","2.069","3.487","5.21","3.845","4.416","3.623","2.587","2.014","6.911","5.566","5.603","3.943","3.106","3.216","2.022"
EnterprisesValueEBITDARatio,"8.325","8.464","11.916","9.791","11.466","9.988","11.894","18.821","11.792","16.938","15.782","21.479","18.229","10.838","12.874","15.019","11.201","23.086","11.705","11.157","9.582","9.903","9.292","12.493","13.41","10.73","12.9","10.805","7.779","6.841","18.684","10.674","16.452","8.051","5.199","5.521","3.471"
