name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
MarketCap,"228,524,944,575","180,541,499,155","120,167,201,393","166,809,280,537","155,558,489,897","160,878,698,318","118,695,660,607","133,719,246,848","104,894,481,732","96,107,420,659","84,676,403,351","102,709,112,398","95,686,509,532","62,948,160,117","60,180,310,376","56,206,312,871","43,174,240,000","61,167,752,650","64,691,016,973","55,846,987,866","54,933,683,704","52,434,349,050","24,292,816,938","40,209,536,488","24,659,616,000","12,703,372,000","8,799,372,000"
EnterpriseValue,"225,617,721,587","178,815,203,355","130,103,524,505","173,655,811,586","167,915,891,484","172,737,933,331","122,051,864,321","135,948,072,112","109,021,632,655","102,297,685,478","85,757,444,993","105,568,894,689","98,970,275,587","59,076,508,792","56,753,002,030","53,817,917,008","44,498,241,843","57,986,757,288","60,217,433,140","52,096,912,466","50,637,380,529","50,787,172,976","23,120,850,168","39,426,943,669","24,013,672,444","12,013,481,306","8,213,572,001"
PeRatio,"57.994","76.338","35.592","25.621","25.92","42.118","24.515","30.558","28.788","28.043","20.828","24.271","25.645","18.249","24.872","21.354","16.084","21.823","29.314","33.347","30.977","38.091","45.882","77.536","22.271","36.388","72.126"
ForwardPeRatio,"39.063","22.676","17.036","20.45","21.231","21.598","17.544","20.534","18.416","17.606","15.699","16.34","17.699","13.141","15.06",,,,,,,,,,,,
PegRatio,"3.9","1.775","1.802","2.421","2.669","1.661","2.338","2.29","2.921","2.012","1.484","1.546","1.416","1.383","1.257",,,,,,,,,,,,
PsRatio,"6.754","5.118","3.744","5.328","4.515","5.301","4.315","4.827","4.523","4.35","3.982","4.508","4.466","3.527","3.627","3.637","2.68","4.115","5.409","5.8","5.402","5.84","3.148","6.135","7.799","12.695","8.919"
PbRatio,"4.831","3.804","2.631","4.147","4.284","4.734","3.853","4.609","4.128","4.029","3.863","5.053","5.115","4.294","4.632","4.53","4.289","6.441","8.824","9.214","8.827","11.244","8.053","14.527","9.75","4.929","3.924"
EnterprisesValueRevenueRatio,"7.23","5.73","4.407","6.443","6.142","6.269","4.94","5.795","4.941","4.92","4.884","6.278","6.101","4.151","4.553","5.043","3.844","5.653","6.411","6.127","6.744","7.243","3.116","5.369","3.835","2.349","1.899"
EnterprisesValueEBITDARatio,"30.074","22.277","15.709","15.806","17.226","24.478","16.538","20.633","17.037","18.512","15.544","19.097","20.474","10.452","18.842","17.639","13.542","19.338","21.567","20.506","22.673","26.231","-4.185","24.757","22.676","12.399","8.329"
