name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
MarketCap,"55,506,003,000","46,245,625,000","46,128,415,830","80,852,155,000","56,954,889,000","48,780,938,999","31,813,408,999","23,851,677,914","20,034,366,084","17,012,291,999","13,731,564,000","7,187,568,000","10,306,430,999","8,065,115,296","9,296,599,999","4,933,080,000","3,058,672,893","2,603,034,000","2,714,208,000","2,476,829,674","2,452,421,617","1,789,183,967","1,532,715,194","1,639,229,103","1,041,718,975"
EnterpriseValue,"54,556,403,000","45,072,825,000","45,076,515,830","79,741,555,000","56,349,689,000","48,094,738,999","31,411,208,999","23,482,877,914","19,434,666,084","16,366,691,999","12,826,464,000","6,962,068,000","9,974,330,999","7,789,015,296","8,942,299,999","4,689,280,000","3,007,372,893","2,623,534,000","2,815,908,000","2,640,329,674","2,670,621,617","1,983,883,967","1,744,015,194","1,902,229,103","1,527,318,975"
PeRatio,"40.135","32.585","32.159","55.601","72.214","63.915","45.997","32.86","37.036","37.52","17.716","18.682","36.359","35.528","44.175","22.269","25.091","24.594","19.765","38.174","1,375.333","23.318","27.989",,"12.574"
ForwardPeRatio,"33.557","27.701","29.762","50.251","43.29","37.453","29.326","26.247","27.624","32.895","31.746","19.342","28.011","25.575","41.152",,,,,,,,,,
PegRatio,"5.642","4.664","3.028","2.722","3.388","2.06","1.626","2.248","1.704","1.071","6.656","2.418","1.26","0.914","1.986",,,,,,,,,,
PsRatio,"9.368","8.015","8.737","16.111","13.176","11.918","9.038","7.366","7.141","7.119","6.187","3.761","5.615","5.165","6.659","3.858","2.646","2.643","2.929","2.707","2.746","2.136","2.218","2.356","1.139"
PbRatio,"8.347","6.946","7.299","14.591","13.528","12.787","9.465","7.474","7.366","7.026","6.72","5","6.967","5.955","7.106","4.26","3.481","3.117","3.729","3.757","3.905","2.817","2.842","3.571","2.455"
EnterprisesValueRevenueRatio,"9.085","7.506","8.375","15.24","12.847","11.061","8.438","6.836","6.558","6.563","5.522","3.404","5.251","4.64","6.18","3.549","2.43","2.404","2.715","2.646","2.867","2.306","2.477","2.748","1.9"
EnterprisesValueEBITDARatio,"30.987","25.601","23.402","42.983","54.198","37.677","36.159","20.599","23.463","23.202","10.43","11.923","22.349","22.597","27.338","12.819","13.237","11.537","12.243","11.405","12.711","10.782","18.854","23.455","9.037"
