name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995
MarketCap,"1,883,331,841","1,844,396,122","1,255,359,582","3,178,855,128","2,078,712,714","1,578,636,623","866,808,584","591,761,057","597,933,191","794,490,220","1,924,351,603","1,758,300,456","1,994,100,913","2,173,921,939","2,038,328,992","1,163,332,353","1,178,361,796","968,543,212","2,071,246,788","1,338,578,466","1,971,534,757","2,403,851,280","1,745,191,701","856,099,212","852,493,578","481,582,437","507,602,045","305,228,026","359,469,500","348,810,000"
EnterpriseValue,"3,389,688,841","3,277,577,122","2,769,265,582","4,601,992,128","2,325,697,714","2,028,470,623","1,295,519,584","1,152,947,057","1,192,550,191","1,648,783,220","2,837,528,603","2,540,018,456","2,620,513,913","2,786,236,939","2,668,715,992","1,772,687,353","2,038,066,796","2,130,503,212","2,676,008,788","1,992,413,466","2,620,959,757","2,957,910,280","2,180,798,701","1,450,647,212","1,871,991,578","1,577,982,437","1,539,002,045","327,728,026","372,569,500","405,810,000"
PeRatio,,"212.313","68.333","16.856","11.131","11.917","20.756",,,"11.172","22.559","11.536","11.12","15.88","12.415","7.032","8.486","13.2","14.904","9.722","13.66","14.423","10.538","18.754","9.713","11.386","38.253","19.903","20.139","145.245"
ForwardPeRatio,"9.328","9.083","5.305","6.739","10.406","10.299",,"19.802","9.452","7.283","13.298","9.597","9.32","11.508","10.73",,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,"1.662","1.2","1.165","1.151","1.293",,,,,,,,,,,,,,,
PsRatio,"0.477","0.485","0.311","0.752","0.774","0.601","0.336","0.215","0.194","0.243","0.613","0.61","0.662","0.828","0.779","0.429","0.411","0.346","0.886","0.61","0.92","1.175","0.849","0.527","0.544","0.397","2.451","3.912","1.523","3.088"
PbRatio,"3.361","3.088","2.29","3.722","3.833","3.656","3.055","2.494","1.182","0.567","1.389","1.305","1.357","1.657","1.506","0.933","1.092","1.023","2.186","1.628","2.482","3.024","2.072","2.112","2.999","2.33","3.277","1.998","2.864","9.013"
EnterprisesValueRevenueRatio,"0.849","0.821","0.652","1.004","0.826","0.76","0.487","0.427","0.402","0.503","0.899","0.821","0.852","0.967","0.977","0.644","0.707","0.733","1.099","0.852","1.133","1.328","1.085","0.802","1.169","1.113","1.901","0.989","1.565","3.044"
EnterprisesValueEBITDARatio,"2.321","2.244","1.831","2.786","2.505","2.168","1.745","1.822","1.779","-7.874","2.965","2.595","2.587","3.034","3.059","2.007","2.181","2.477","3.565","2.552","3.319","1.284","2.784","2.423","3.079","3.055","5.113","2.872","4.511","7.432"
