name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"5,158,823,695","5,592,926,667","4,952,115,140","5,958,332,325","2,049,398,780","3,103,784,902","2,753,059,852","1,806,081,807","2,513,852,154","2,183,194,673","2,392,102,801"
PeRatio,"7.427","8.356","145.833","2.532",,"2.114",,"8.258","15.373","19.978","8.458"
ForwardPeRatio,"6.485","6.57","6.013","8.197","6.456","7.57","6.477",,"11.834","9.461",
PegRatio,,,,,,,,,"3.946","3.154",
PsRatio,"6.627","7.643","23.688","2.369",,"3.138","490.625","7.677","13.565","17.338","7.784"
PbRatio,"0.753","0.802","0.689","0.77","0.677","0.771","1.332","0.78","1.096","0.935","0.978"
