name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"2,246,308,589","2,469,372,909","1,799,052,627","1,801,825,309","1,792,180,638","1,041,455,713","875,463,864","847,949,966","555,941,039","508,271,040"
EnterpriseValue,"2,221,365,589","2,471,600,909","1,744,225,627","1,703,131,309","1,827,965,638","1,109,999,713","709,089,864","745,668,966","399,042,039","486,580,040"
PeRatio,"30.103","32.34","60.521","44.054","38.069","389.986",,"76.57",,"9.069"
ForwardPeRatio,"24.57","23.697","15.038","13.569","16.529",,,,,
PsRatio,"3.411","2.464","1.701","1.8","1.829","1.616","1.385","1.757","1.294","1.128"
PbRatio,"9.181","12.799","12.167","23.139","11.563","190.185",,,,"1.984"
EnterprisesValueRevenueRatio,"1.926","2.143","1.701","1.717","1.737","1.547","1.222","1.493","0.799","1.199"
EnterprisesValueEBITDARatio,"9.065","10.086","6.524","6.076","5.88","7.851","9.832","20.036","7.482","29.413"
