name,ttm,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013,01/31/2012,01/31/2011,01/31/2010,01/31/2009,01/31/2008,01/31/2007,01/31/2006,01/31/2005,01/31/2004,01/31/2003,01/31/2002,01/31/2001,01/31/2000,01/31/1999,01/31/1998,01/31/1997,01/31/1996,01/31/1995,01/31/1994,01/31/1993
MarketCap,"1,924,491,475","2,204,075,104","1,871,786,423","1,942,711,982","1,201,571,534","851,442,225","979,267,664","1,028,371,797","1,377,033,407","2,457,205,115","2,142,033,332","2,247,753,364","2,069,462,043","1,684,823,354","1,404,577,557","975,152,644","1,240,494,726","987,046,445","681,023,936","619,788,119","552,668,335","351,104,954","422,310,644","416,937,838","324,824,572","587,083,498","483,003,989","194,440,092","133,209,143","97,359,567","116,897,258","189,364,787"
EnterpriseValue,"1,876,789,475","2,146,699,104","1,684,823,423","1,917,701,982","1,324,036,534","627,919,225","721,818,664","815,378,797","1,227,422,407","2,249,127,115","1,985,737,332","2,003,012,364","1,872,953,043","1,545,461,354","1,310,962,557","856,770,644","1,073,291,726","835,573,445","515,429,936","420,368,119","448,629,335","242,678,954","279,076,644","308,537,838","243,260,572","538,183,498","445,503,989","158,940,092","110,709,143","77,859,567","104,397,258","175,964,787"
PeRatio,"8.348","8.679","7.842","17.246","12.084","8.773","11.523","8.776","8.937","15.071","12.921","14.006","13.634","12.5","11.805","9.944","17.037","18.045","13.864","14.733","17.864","11.349","13.158","12.552","9.556","19.571","25.357","14.734","13.557","12.831","16.658","27.511"
ForwardPeRatio,"9.775",,,,,"10.526","11.862","10.471","9.346","14.265","12.151","12.642","13.228","12.24",,"7.975",,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,"3.567","1.131","1.176","1.202","1.229",,"0.725",,,,,,,,,,,,,,,,
PsRatio,"1.486","1.646","1.506","2.255","1.332","0.935","1.062","0.993","1.2","2.144","1.848","2.024","1.944","1.77","1.616","1.315","2.068","1.9","1.437","1.351","1.349","0.907","1.11","1.07","0.865","1.921","1.978","0.971","0.771","0.681","0.925","1.781"
PbRatio,"4.06","5.06","3.56","4.391","2.879","2.062","2.196","2.321","3.288","5.602","5.76","5.012","5.699","4.874","4.422","3.056","3.667","3.444","2.272","1.862","1.958","1.327","1.807","2.148","1.99","4.509","5.171","2.493","2.162","1.88","2.621","5.304"
EnterprisesValueRevenueRatio,"1.466","1.596","1.301","2.128","1.471","0.709","0.79","0.836","1.096","1.95","1.76","1.782","1.762","1.627","1.459","1.082","1.731","1.576","1.029","0.893","1.061","0.605","0.72","0.785","0.648","1.593","1.663","0.77","0.643","0.537","0.806","1.559"
EnterprisesValueEBITDARatio,"6.161","6.187","4.757","10.153","8.526","4.249","4.379","4.394","4.69","7.792","6.856","6.859","6.96","6.425","5.837","4.657","8.255","8.265","5.448","5.099","6.829","3.991","4.698","4.132","3.635","9.122","10.866","6.16","5.508","4.634","6.823","11.89"
