name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009
MarketCap,"1,901,904,540","1,975,618,842","2,885,851,162","2,023,455,065","707,010,426","2,540,083,824","3,224,433,774","4,427,300,534","4,918,312,973","3,035,250,592","5,268,759,936","5,980,028,570","5,178,831,209","4,029,718,586","4,112,840,690","2,211,004,151"
EnterpriseValue,"2,497,213,368","2,733,828,013","3,959,668,649","3,456,722,883","2,391,381,014","4,103,724,335","4,557,457,275","5,443,255,712","5,891,862,467","4,022,979,154","6,178,540,615","6,473,035,510","5,721,535,618","4,349,089,375","4,254,621,005","2,245,905,306"
PeRatio,,"2.78","3.199","3.52",,"8.583",,"108.675",,,"19.221","22.372","27.088","18.837","35.414","12.78"
ForwardPeRatio,"6.897","5.107","3.56","5.841",,"57.804","16.921","54.348","117.647","84.746","24.272","20.921",,,,
PsRatio,"1.17","1.055","1.113","1.472","0.656","1.758","2.488","5.301","7.567","4.061","4.186","5.336","4.768","4.293","5.427","4.072"
PbRatio,"0.842","0.672","1.355","1.501","0.92","1.318","1.735","3.569","4.078","2.124","3.052","4.012","3.634","3.817","3.199","2.222"
EnterprisesValueRevenueRatio,"1.135","1.243","1.064","1.552","1.917","2.147","2.716","4.954","6.674","4.282","4.352","5.082","5.283","4.216","5.846","3.511"
EnterprisesValueEBITDARatio,"4.807","5.262","1.461","1.706","-1.957","4.571","4.397","8.082","16.288","13.203","6.655","6.873","8.454","7.532","12.052","5.809"
