name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996
MarketCap,"1,307,918,915","1,418,136,802","1,251,533,815","1,312,823,423","761,216,943","2,510,422,384","2,264,038,155","2,739,645,521","4,249,611,431","4,040,636,468","4,031,139,426","4,662,485,081","2,900,562,300","2,017,900,337","1,705,836,000","746,323,200","342,761,625","898,945,500","268,512,320","160,583,600","117,356,400","91,277,200","41,400,000","33,637,500","31,262,000","69,503,060","124,224,552","141,234,375","176,812,500"
EnterpriseValue,"5,051,531,915","5,001,141,802","4,623,013,815","4,661,993,423","4,014,070,943","5,868,846,384","5,933,346,155","6,460,500,521","7,224,797,431","6,879,101,468","5,399,887,426","5,757,730,081","3,740,175,300","2,631,424,337","2,310,074,000","1,104,873,200","695,318,625","967,094,500","272,128,320","191,034,600","130,578,400","95,408,200","45,829,000","41,760,500","36,290,000","82,703,060","132,324,552","129,434,375","164,912,500"
PeRatio,"48.545","26.318",,,,,,"31.929","37.134","8.727","39.278","45.319","29.041","169.836",,"3,705.882","14.48",,"29.969","64.722",,,"8.276",,"27.885","29.863","18.048","18.194","11.326"
ForwardPeRatio,,,,"9.579","4.829","28.571",,"14.368","12.723","21.277","28.986","33.113","27.778","19.96","19.881",,,,,,,,,,,,,,
PegRatio,,,,,,,,,"1.273",,"5.832","6.662","5.587","5.351","3.06",,,,,,,,,,,,,,
PsRatio,"0.412","0.455","0.471","0.657","0.385","0.978","0.769","1.55","2.261","1.397","0.951","0.923","0.688","0.591","0.51","0.521","0.158","0.407","0.254","0.102","0.127","0.139","0.045","0.01","0.008","0.033","0.057","0.042","0.601"
PbRatio,"0.975","1.017","0.864","0.936","0.439","1.092","0.89","0.989","1.94","1.95","3.207","4.14","3.165","2.475","2.549","1.252",,"1.423","3.057","3.66","2.594","1.743","1.173","1.051","0.755","1.297","1.83","1.801","2.078"
EnterprisesValueRevenueRatio,"1.59","1.574","1.658","2.193","2.2","2.366","2.037","3.185","4.219","3.062","1.404","1.392","1.111","1.079","1.099","0.77","0.325","0.806","0.296","0.177","0.141","0.145","0.05","0.013","0.008","0.038","0.059","0.038","0.443"
EnterprisesValueEBITDARatio,"7.635","7.559","7.154","11.451","37.828","9.171","11.151","12.734","15.49","10.282","20.625","29.696","20.089","18.126","102.094","12.208","6.308","26.478","16.14","15.998","17.154","11.776","3.439","-1.086","3.734","7.319","7.924","8.629","78.53"
