name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
MarketCap,"18,239,598,483","19,713,318,833","25,433,012,076","27,791,602,275","23,668,960,162","10,217,710,289","8,357,619,180","4,450,562,123","1,204,669,862"
EnterpriseValue,"15,995,383,483","17,118,765,833","21,074,459,076","24,574,210,275","19,193,922,162","9,271,000,289","6,519,827,180","3,851,474,123","1,019,081,862"
PsRatio,"6.952","8.534","17.766","23.397","73.84","23.029","46.194","18.328","174.136"
PbRatio,"4.831","4.992","4.929","8.286","5.52","7.992","4.241","5.933","6.414"
EnterprisesValueRevenueRatio,"6.505","6.962","14.884","20.891","62.142","21.65","32.892","16.156","952.413"
EnterprisesValueEBITDARatio,"-14.281","-15.284","-12.229","-17.65","-11.805","-9.849","-9.376","-41.105","-8.85"
