name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
MarketCap,"959,089,111","1,247,971,374","1,147,825,523","493,494,972","1,099,021,637","1,193,976,454","1,010,799,306"
EnterpriseValue,"3,033,115,111","3,403,053,374","2,984,505,523","1,945,008,972","2,042,359,637","2,371,694,454","2,565,645,306"
PeRatio,"31.475",,,,,"106.71",
ForwardPeRatio,,,,,,"51.02","47.847"
PsRatio,"1.528","4.141","32.157","5.067","4.865","1.977","1.643"
PbRatio,"1.428","1.686","1.173","0.486","0.818","1.047","1.393"
EnterprisesValueRevenueRatio,"4.833","11.03","83.614","19.033","10.565","3.927","4.491"
EnterprisesValueEBITDARatio,"12.069","72.88","-21.075","-23.194","-14.488","7.285","9.125"
