name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"3,126,055,849","3,473,619,254","3,681,921,084","3,111,920,000","3,514,560,000","2,424,520,000","1,687,840,000","3,891,707,586","2,732,590,842","4,580,000,000","4,701,840,000","3,930,720,000","2,798,640,000","2,572,303,327","3,786,750,000"
EnterpriseValue,"3,056,055,849","3,450,619,254","3,792,921,084","3,222,920,000","3,607,560,000","2,536,520,000","1,628,840,000","3,550,707,586","2,253,590,842","2,050,000,000","4,746,840,000","3,900,720,000","2,542,640,000","2,402,303,327","3,442,750,000"
PeRatio,"6.669","23.173","30.784","112.263",,"31.147","13.516","23.882","97.976","25.788","9.94","19.638","27.886","4.254","8.371"
ForwardPeRatio,"12.92","13.106","16.475","22.222","25.381","17.575","10.267","17.513","16.584","34.722","21.739","13.699","14.327","10.438",
PegRatio,,,,,,,,,,,"1.171","0.738","0.773","0.858",
PsRatio,"0.82","0.886","1.074","1.13","1.402","0.835","0.604","1.29","0.955","0.639","0.625","0.581","0.418","0.325","1.1"
PbRatio,"3.012","4.798","6.648","7.799","9.129","5.115","3.546","6.308","4.091","1.706","3.895","2.994","2.021","1.891","3.005"
EnterprisesValueRevenueRatio,"0.773","0.873","1.01","1.162","1.416","0.861","0.546","1.129","0.713","0.632","1.836","2.263","0.445","0.319","0.461"
EnterprisesValueEBITDARatio,"8.085","9.129","12.771","16.196","36.076","11.582","5.074","10.727","8.569","7.977","18.837","4.291","3.954","3.427","5.447"
