name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994
MarketCap,"15,018,195,963","15,432,188,235","14,655,078,447","12,878,312,582","10,984,292,625","7,887,127,205","7,852,092,977","4,993,621,387","4,301,936,782","3,441,480,855","3,470,590,183","2,808,123,780","1,724,089,459","2,718,616,852","3,350,178,044","1,154,232,516","4,355,594,400","5,933,195,910","5,095,912,520","5,086,428,770","6,221,101,700","6,513,304,000","7,605,089,700","14,995,670,400","21,790,089,200","34,666,633,100","25,730,955,000","21,586,621,044","10,259,558,400","7,009,010,143"
EnterpriseValue,"19,128,863,696","17,096,460,034","16,138,603,384","14,295,656,234","12,842,481,795","9,264,391,557","9,217,909,530","6,390,560,430","5,364,616,043","4,786,728,363","5,320,933,504","4,521,568,251","3,299,558,671","4,189,014,431","5,138,257,192","3,149,036,828","6,233,836,852","7,861,484,791","7,173,568,142","7,301,967,655","8,356,622,160","8,543,430,536","9,242,621,284","15,781,810,639","21,933,740,864","35,154,975,623","26,409,560,494","22,459,824,204","10,156,029,774","6,984,621,005"
PeRatio,"38.744","35.597","42.937","40.095",,"33.871","8.814","30.4","22.443","20.537","50.758","34.715",,,"43.408","57.146","19.97","21.408","19.216","14.307","12.079","14.584","20.181","35.924","35.06","59.751","52.857","51.652","57.526","47.251"
ForwardPeRatio,"19.531","20.45","31.056","34.247","29.155","23.641","23.981","19.608","16.835","70.423","62.112","57.471",,,,,,,,,,,,,,,,,,
PegRatio,"0.794","1.132","2.337",,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.299","3.105","3.695","4.056","3.328","2.689","2.5","2.149","1.676","0.949","0.808","0.701","0.436","0.703","0.817","0.326","0.993","1.631","1.5","1.214","1.481","1.859","2.505","4.661","4.549","7.277","5.543","4.98","9.124","7.576"
PbRatio,"3.011","8.954","9.735","9.033","10.013","6.103","7.196","12.812","20.643",,,,,,,,"43.149",,,,,,,,"29.827","110.443",,,"38.049","41.358"
EnterprisesValueRevenueRatio,"3.974","4.603","5.458","5.1","4.731","3.747","3.821","2.948","3.05","2.75","2.97","2.031","1.297","1.678","2.03","1.307","2.829","4.265","3.805","3.347","3.532","3.826","4.311","6.201","7.402","12.213","9.391","9.896","11.855","9.706"
EnterprisesValueEBITDARatio,"19.264","23.197","24.677","24.605","18.399","61.845","9.581","12.743","12.776","11.179","12.831","11.511","7.171","9.697","12.998","8.876","14.758","18.463","15.547","14.323","12.663","13.184","14.401","25.146","28.371","49.299","41.675","46.791","38.912","32.172"
