name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
MarketCap,"6,208,501,836","6,423,711,038","5,780,112,198","5,554,210,312","5,131,382,387","2,927,325,398","2,147,981,462","3,201,861,630","2,116,724,868","1,738,503,171","1,620,029,090","1,603,165,287","680,547,303","406,561,022","418,997,703","352,757,668","387,867,354","321,780,881","363,623,853","289,027,586","269,324,085","235,199,384","184,307,526","135,630,552","92,339,967","156,898,089","159,797,151","120,227,606"
PeRatio,"12.604","12.134","12.257","11.975","33.944","16.492","16.887","22.346","20.613","18.308","24.571","29.959","19.793","21.977","8.027","37.419","22.697","13.651","18.882","17.051","19.517","16","13.408","11.057","8.173","19.801","21.706","17.001"
ForwardPeRatio,"12.658","12.821","9.643","13.106","14.184","15.552","10.858","16.667","18.484","15.337","15.625","17.331","13.624","14.514","21.459","17.857",,,,,,,,,,,,
PegRatio,,,,,,,,,,,"1.422","1.576","1.238","1.319","2.146","1.624",,,,,,,,,,,,
PsRatio,"3.662","3.69","3.706","4.091","3.545","4.773","3.331","4.821","4.753","3.961","3.736","3.934","2.536","2.102","2.464","2.468","3.123","2.668","3.554","3.219","3.603","3.234","2.793","2.329","1.542","3.371","4.719","4.859"
PbRatio,"1.122","1.228","1.175","1.159","1.124","1.245","0.907","1.962","1.884","1.658","1.675","1.653","1.341","1.067","1.27","1.247","1.584","1.496","2.268","2.271","2.267","2.093","1.781","1.457","1.126","2.07","2.565","2.231"
