name,ttm,09/30/2024,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018
MarketCap,"1,501,950,000","1,492,152,000","724,034,961","738,420,000","1,552,752,000","1,194,822,600","1,794,712,891","1,643,924,604"
EnterpriseValue,"2,795,650,000","2,779,652,000","2,153,734,961","2,145,320,000","2,636,652,000","2,341,622,600","2,939,973,891","3,285,237,604"
PeRatio,"79.05","68.435",,"33.083","123",,"285.833",
ForwardPeRatio,,,,,"11.377","12.048","16.367","13.369"
PsRatio,"0.549","0.539","0.253","0.302","0.624","0.5","0.748","0.719"
PbRatio,"1.178","1.181","0.594","0.617","1.183","0.943","1.43","2.324"
EnterprisesValueRevenueRatio,"1.01","0.999","0.77","0.787","1.06","0.991","1.245","1.483"
EnterprisesValueEBITDARatio,"9.224","9.442","8.845","10.187","12.622","12.692","13.348","13.958"
