name,ttm,07/31/2024,07/31/2023,07/31/2022,07/31/2021,07/31/2020,07/31/2019,07/31/2018
MarketCap,"997,407,744","1,050,150,741","1,048,972,770","1,226,906,819","659,729,951","601,506,425","574,034,762","535,902,452"
PeRatio,"24.628","55.75",,,"21.743","8.288","73.684",
PsRatio,"26.181","79.63",,,"21.769","8.581","77.323",
PbRatio,"0.841","0.875","0.826","1.992","0.996","0.915","0.946","0.859"
EnterprisesValueRevenueRatio,"26.181","73.521",,,"21.74","8.261","77.323",
