name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008
MarketCap,"7,796,205,441","5,344,317,606","3,973,635,858","2,990,604,947","3,425,200,178","2,348,510,694","1,410,426,148","2,535,511,295","1,834,247,226","842,886,487","910,589,677","1,543,633,531","2,120,173,727","2,033,337,253","2,200,800,822","1,317,655,769","653,563,018"
EnterpriseValue,"7,777,905,441","5,114,417,606","3,841,635,858","2,776,504,947","3,211,100,178","2,119,410,694","1,181,326,148","2,372,111,295","1,854,847,226","840,186,487","533,694,677","1,106,531,531","1,755,005,727","1,810,805,253","2,156,888,781","1,273,743,728","609,650,977"
PeRatio,"31.15","26.412","168.5",,"33.654",,,"325.5",,,,"18.379","17.949","20.259","34.095","23.471","22.73"
ForwardPeRatio,"15.291","23.095","28.818","16.695","13.263","23.585","33.113","27.855","37.453",,"60.606","31.25","14.104",,,,
PsRatio,"6.237","5.344","5.001","3.57","4.882","3.579","2.088","3.658","3.889","2.805","5.115","4.557","6.457","6.582","11.793","7.593","4.98"
PbRatio,"2.24","1.859","1.489","1.107","1.241","0.888","0.527","1.234","1.026","0.474","1.157","1.896","3.219","3.961","4.839","4.107","3.637"
EnterprisesValueRevenueRatio,"6.346","5.111","4.848","3.278","4.539","3.21","1.816","4.621","3.983","4.387","3.003","3.3","5.328","6.026","11.396","7.43","4.585"
EnterprisesValueEBITDARatio,"12.69","10.541","14.377","12.434","9.698","11.334","5.834","17.177","25.514","-2.015","9.443","5.854","8.045","11.033","20.924","12.608","10.037"
