name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"816,420,654","879,602,437","1,131,535,643","2,281,634,788","2,009,913,770","2,797,422,993","2,150,764,160","2,831,133,782","3,036,870,394","2,747,259,838","2,907,465,836","2,601,254,117","3,024,385,818","4,974,545,117","5,076,542,917"
EnterpriseValue,"2,870,191,654","2,924,877,437","3,266,290,643","3,938,546,788","3,602,790,770","4,666,382,993","3,859,328,160","4,498,611,782","5,024,916,394","5,167,876,838","5,132,489,836","4,408,457,117","4,427,953,818","6,627,393,117","6,422,349,917"
PeRatio,"32.079","15.8","28.656","42.744","5.502","74.632","38.727","17.741","17.656","382.48","67.818","36.711","48.201","27.048","27.589"
ForwardPeRatio,,,,,,,,,"63.291","35.587","19.608","21.053","21.097","35.461","29.412"
PegRatio,,,,,,,,,"14.081","7.916","4.361","21.071","21.086","35.5","29.402"
PsRatio,"1.41","1.516","2.04","4.391","3.812","5.263","4.339","4.938","5.527","4.878","5.196","4.968","5.736","4.954","5.848"
PbRatio,"0.474","0.498","0.63","1.217","1.042","1.666","1.242","1.285","1.401","1.313","1.244","1.033","1.146","1.084","1.257"
EnterprisesValueRevenueRatio,"4.968","5.062","5.794","7.449","6.734","8.752","7.338","7.835","9.042","8.837","9.064","8.021","8.504","12.621","12.269"
EnterprisesValueEBITDARatio,"9.928","10.117","7.474","15.341","7.33","9.854","10.645","11.351","18.338","19.05","16.572","14.072","15.499","20.954","19.999"
