name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,09/30/2005,09/30/2004
MarketCap,"1,658,364,313","940,161,932","1,108,708,862","447,273,110","246,874,308","272,520,518","306,967,280","276,945,809","261,518,078","492,421,006","583,961,270","480,718,029","478,519,266","1,248,544,499","428,259,905","236,689,650","1,692,406,184","526,528,321","293,057,042"
EnterpriseValue,"1,596,879,644","892,547,908","1,098,305,905","436,871,279","238,888,192","233,765,172","264,964,024","259,907,212","247,418,720","462,637,233","557,084,018","442,758,915","425,131,840","1,151,395,499","409,519,905","336,620,650","1,658,796,184","520,452,776","279,973,211"
PeRatio,"36.17","155.888","87.339",,,,,,,,"26.318",,,,,,"37.167",,
PsRatio,"206.181","74.371","63.623","35.189","20.248","25.581","25.956","18.582","23.086","49.888","49.123","43.29","4.735","9.084","4.595","1.822","22.498","3,975.919","125.067"
PbRatio,"4.223","2.957","3.636","2.729","1.558","1.735","1.676","1.555","1.271","1.814","2.013","1.844","0.93","1.554","0.592","0.383","2.125","21.226","14.273"
EnterprisesValueRevenueRatio,"154.706","52.673","54.915","30.29","15.364","15.033","19.008","13.979","14.072","41.432","50.274","39.998","16.142","8.971","4.94","2.245","21.821","3,420.651","91.58"
EnterprisesValueEBITDARatio,"26.104","37.842","39.889","-64.029","-20.867","-8.855","-16.165","-16.749","-2.886","-14.056","-7.929","-47.949","29.569","25.889","-2.646","-8.999","34.871","-30.857","-35.83"
