name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019
MarketCap,"2,142,284,223","2,741,478,166","2,178,681,075","6,012,872,425","1,896,111,437","364,650,000"
EnterpriseValue,"1,622,107,223","2,182,006,166","1,625,733,075","5,753,597,425","1,835,455,437","409,630,000"
PeRatio,,,"50.307","395.324",,
ForwardPeRatio,"204.082","101.01","56.818","87.719","158.73","169.492"
PegRatio,,,,"5.854","10.66","11.333"
PsRatio,"14.454","16.683","7.688","31.655","18.237","4.625"
PbRatio,"3.026","3.859","3.176","18.688","18.669","101.108"
EnterprisesValueRevenueRatio,"11.265","15.154","5.732","26.295","15.802","4.872"
EnterprisesValueEBITDARatio,"-19.463","-26.181","58.093","141.127","-830.147","121.48"
