name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009
MarketCap,"924,485,503","853,585,836","831,156,633","1,153,489,670","718,509,779","557,042,090","458,632,749","473,309,261","453,371,823","418,472,594","517,109,746","605,180,580","672,917,696","961,131,107","1,208,806,590","644,637,570"
EnterpriseValue,"925,832,503","862,068,836","834,085,633","1,120,316,670","672,859,779","491,670,433","406,521,698","241,748,558","362,254,893","327,355,664","437,636,902","492,095,798","595,115,459","840,878,626","1,127,610,582","597,832,108"
PeRatio,"22.25","22.483","42.731","39.209","34.812","41.091","24.744","16.386","21.397",,,"35.977",,,,
ForwardPeRatio,"16.502","16.949","22.472","23.095","21.008","21.552","19.685","17.483","25.317","21.097",,,,,,
PsRatio,"6.561","6.343","5.425","7.582","8.152","10.703","7.14","5.076","6.1","6.082","6.243","3.991",,,,
PbRatio,"3.012","2.884","3.187","3.984","2.592","2.059","1.618","1.631","1.648","1.522","1.353","1.192",,,,
EnterprisesValueRevenueRatio,"6.545","6.095","5.587","6.941","6.092","7.868","6.539","3.075","4.072","4.977","5.239","5.244","4.17","5.162","3.486","5.822"
EnterprisesValueEBITDARatio,"16.188","15.073","26.6","22.009","16.842","27.651","15.697","36.346","130.259","-65.932","52.429","95.06","12.315","12.976","6.427","13.563"
