name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,03/31/1999,03/31/1998,03/31/1997,03/31/1996,03/31/1995,03/31/1994,03/31/1993,03/31/1992,03/31/1991,03/31/1990
MarketCap,"10,874,747,589","9,522,577,729","8,892,415,039","10,552,573,127","6,238,661,963","2,562,520,620","897,717,760","713,053,676","891,686,580","762,845,977","813,251,703","635,033,790","460,845,000","697,253,422","714,082,784","311,415,300","174,318,075","374,185,500","742,128,480","490,950,720","647,577,000","1,094,227,200","985,380,037","2,250,935,214","1,975,925,839","1,075,173,708","1,205,077,750","1,046,714,256","627,762,248","464,013,960","294,576,000","328,483,111","174,445,884","108,165,546","107,531,323"
EnterpriseValue,"10,762,740,589","9,426,234,729","8,942,346,039","10,559,162,127","6,251,057,963","2,648,640,620","1,055,363,760","907,700,676","1,128,132,580","982,903,977","556,113,703","424,261,790","277,444,000","430,017,422","475,862,784","146,875,300","89,098,075","288,965,500","587,507,480","360,677,720","520,282,000","1,000,477,200","916,561,037","1,979,369,214","1,721,752,839","995,873,708","1,144,777,750","992,814,256","541,362,248","458,113,960","288,676,000","317,783,111","168,045,884","101,965,546","88,231,323"
PeRatio,"42.735","45.388","58.982","130.61","138.848","127.6",,,,,"20.879","78.429",,"13.814","12.625",,,,,,,,,,,"101.253","85.729","93.371","60.374","68.233","53.333","114.585","96.093","57.357","112.502"
ForwardPeRatio,"65.79","37.736","32.468","59.88","59.524",,,,,,"13.004","21.552","33.445","16.722","14.925","16.129",,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,"0.65","1.435","2.226","1.287","1.066",,,,,,,,,,,,,,,,,,,,
PsRatio,"14.993","13.001","14.631","22.816","15.943","6.493","2.174","1.726","2.139","1.962","2.215","2.076","1.674","2.245","2.445","1.602","0.783","1.633","3.12","2.384","2.852","5.161","4.218","7.579","6.987","5.373","4.901","5.128","3.369","3.22","2.334","3.177","2.457","1.747","3.412"
PbRatio,"15.714","15.208","20.137","26.858","16.553","8.276","3.438","3.281","3.271","2.253","1.872","1.672","1.289","1.986","2.24","1.229","0.684","1.307","1.464","0.947","1.193","1.805","1.49","2.68","2.293","2.223","2.772","2.904","2.204","2.941","2.355","3.335","2.307","1.77","3.953"
EnterprisesValueRevenueRatio,"14.6","12.787","13.542","20.49","15.317","6.555","2.646","2.352","2.642","2.421","1.519","1.276","0.994","1.351","1.598","0.755","0.401","1.263","2.394","1.709","2.304","4.772","4","6.702","3.033","4.977","4.655","4.864","2.731","3.179","2.287","3.073","2.367","1.581","2.268"
EnterprisesValueEBITDARatio,"42.145","36.911","39.522","78.833","75.081","27.691","29.404","130.511","29.726","-20.694","8.508","8.942","12.074","6.66","6.834","15.225","10.498","-1.3","38.512","-16.136","223.873","188.556","37.16","24.343","4.551","16.141","13.516","14.687","8.329","10.58","8.064","11.598","10.438","6.843","10.504"
