name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"11,456,491,669","11,121,806,736","9,246,545,963","11,683,277,375","10,615,338,797","11,547,807,356","7,543,551,139","7,561,592,438","6,144,987,392","6,327,743,793","5,314,809,444","4,243,502,419"
EnterpriseValue,"13,003,391,669","12,775,206,736","11,191,445,963","12,610,277,375","11,615,538,797","12,742,007,356","8,806,551,139","8,673,692,438","7,404,087,392","7,787,443,793","6,342,909,444","3,879,802,419"
PeRatio,"21.381","20.046","21.438","26.02","35.92","26","24.526","22.602","27.468","54.033","33.598","52.519"
ForwardPeRatio,"18.692","17.921","17.361","22.989","23.923","22.936","15.949","18.975","17.123","19.724","18.868",
PegRatio,"2.254","1.639","1.95","2.715","3.58","2.777","1.551","1.763",,"1.359","1.083",
PsRatio,"3.165","3.092","2.995","4.184","3.995","4.158","2.88","3.254","2.799","3.047","2.513","2.054"
PbRatio,"8.69","9.027","11.652","13.519","12.878","16.858","12.638","20.597","40.168","436.396",,"3.346"
EnterprisesValueRevenueRatio,"3.562","3.499","3.42","4.398","4.271","4.465","3.224","3.602","3.308","3.766","2.994","1.875"
EnterprisesValueEBITDARatio,"15.821","15.544","16.26","19.185","23.348","20.746","14.31","15.263","17.372","24.691","17.12","13.871"
