name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"51,350,871,414","48,203,225,963","34,495,787,493","46,811,240,621","32,734,514,368"
EnterpriseValue,"56,019,871,414","53,551,225,963","40,913,787,493","54,343,240,621","41,536,514,368"
PeRatio,"36.108","40.745","9.94","21.696","27.288"
ForwardPeRatio,"20","19.418","15.748","22.624","19.531"
PegRatio,"2.262","1.797","1.551","1.681","3.157"
PsRatio,"2.202","2.216","1.756","2.408","1.883"
PbRatio,"5.918","5.896","4.814","6.784","6.424"
EnterprisesValueRevenueRatio,"2.535","2.423","2.004","2.636","2.379"
EnterprisesValueEBITDARatio,"18.748","17.922","8.226","19.718","11.905"
