name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"3,285,249,381","3,155,667,825","2,452,687,086","8,611,989,319"
EnterpriseValue,"4,470,516,381","4,430,851,825","3,097,151,086","8,771,361,319"
PeRatio,"41.395",,,
ForwardPeRatio,"19.455","21.692","21.692","149.254"
PegRatio,,,,"2.975"
PsRatio,"4.711","5.3","4.952","22.092"
PbRatio,"67.921",,"81.536","9.501"
EnterprisesValueRevenueRatio,"5.909","6.564","5.811","22.127"
EnterprisesValueEBITDARatio,"20.044","34.666","37.82","124.792"
