name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011
MarketCap,"3,478,719,390","3,015,055,362","5,157,507,911","7,145,045,214","5,638,952,710","5,354,110,680","3,242,947,462","3,582,339,463","2,290,127,464","1,769,164,620","2,430,872,316","1,869,055,025","1,459,555,630","580,792,212"
EnterpriseValue,"8,375,719,390","7,807,055,362","9,421,507,911","11,086,045,214","9,409,952,710","9,151,110,680","6,724,947,462","4,295,487,463","2,920,084,464","2,217,190,620","2,822,872,316","2,332,055,025","2,034,555,630","1,388,792,212"
PeRatio,"15.747","11.441","16.637",,,"48.406","19.424","24.406","22.212","19.843","33.729","26.782","94.705",
ForwardPeRatio,,,"11.696","15.152","27.397","14.97","8.599","22.727","16.639","13.986","23.202","19.531","25.253",
PsRatio,"0.91","0.784","1.353","2.013","1.706","1.383","0.891","1.923","1.427","1.049","1.541","1.117","0.915","0.359"
PbRatio,"1.46","1.252","1.921","2.403","2.122","1.72","0.928","3.769","2.638","1.708","2.151","1.535","1.268","0.352"
EnterprisesValueRevenueRatio,"1.772","1.652","2.024","2.85","3.261","2.149","2.266","1.968","1.46","1.224","1.645","1.333","1.241","0.855"
EnterprisesValueEBITDARatio,"12.354","11.515","11.324","25.369","-140.447","18.376","30.708","15.851","12.807","8.33","13.609","11.793","17.097","-10.137"
