name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
MarketCap,"10,816,738,685","8,990,611,592","4,645,225,583","15,548,454,964","9,694,734,391","5,234,676,003","3,475,626,122","3,189,363,718","1,893,001,227","1,175,608,321","1,363,416,837","1,331,157,790","633,300,654","357,277,440","370,373,727","301,783,022","252,141,604","128,303,040","341,378,919","417,655,355","778,409,920","558,390,733","504,709,198","268,424,789","356,026,823","377,736,750"
EnterpriseValue,"10,846,782,685","9,070,073,592","4,750,845,583","15,531,349,964","9,712,796,391","5,144,017,003","3,481,225,122","3,264,596,718","1,933,448,227","1,221,576,321","1,362,575,837","1,401,255,790","636,141,654","391,326,440","427,886,727","359,448,022","360,686,604","261,165,040","403,112,919","472,735,355","832,981,920","606,817,733","547,785,198","278,936,789","366,538,823","388,736,750"
PeRatio,"52.688","46.251","24.051","68.893","58.139","39.249","27.481","35.772","30.962","26.789","27.471","86.446","232.688","60.289",,,"18.289",,"58.692","34.63","28.656","26.559","30.431","29.672","17.738","27.296"
ForwardPeRatio,"45.455","39.526","28.49","53.192","45.045","29.94","22.321","30.488","23.753","20.04","42.553","35.971","434.783","17.921","25.063",,,,,,,,,,,
PegRatio,,,,,,,,,,,"1.994","1.682","9.677","0.543","1.113",,,,,,,,,,,
PsRatio,"9.897","8.263","3.946","13.953","11.93","7.33","5.267","5.952","4.07","2.856","3.698","4.222","2.067","1.273","1.145","1.084","0.756","0.385","0.978","1.494","3.067","2.928","3.06","2.305","3.2","4.626"
PbRatio,"15.093","12.999","8.271","21.571","17.819","12.359","10.575","15.076","15.71","10.885","12.729","14.19","6.738","3.242","3.599","2.403","2.303","1.365","1.871","2.402","4.88","4.39","5.11","3.274","5.241","7.646"
EnterprisesValueRevenueRatio,"9.907","8.284","4.295","12.976","11.027","6.902","5.088","5.776","4.031","2.771","3.479","4.091","2.07","1.467","1.347","1.32","1.096","0.794","1.196","1.607","3.284","3.177","3.279","2.387","3.118","5.009"
EnterprisesValueEBITDARatio,"33.232","27.789","15.503","43.526","38.608","25.436","18.013","20.501","16.322","13.308","16.411","34.256","21.43","19.238","16.56","21.779","7.523","-4.54","15.314","24.885","13.838","12.048","11.31","10.506","9.458","14.951"
