name,ttm,02/29/2024,02/28/2023,02/28/2022,02/28/2021,02/29/2020,02/28/2019,02/28/2018
MarketCap,"347,525,461","336,896,545","327,024,119","407,546,095","429,450,541","445,184,720","399,203,436","405,267,628"
PeRatio,"13.259",,,"12.581","92.8","8.853","321.75",
PsRatio,"12.865","352.161",,"13.357","74.497","8.697","159.633",
PbRatio,"0.902","0.898","0.839","0.842","0.911","0.918","0.873","0.854"
EnterprisesValueRevenueRatio,"12.89","354.283",,"12.334","74.536","8.717","159.109",
