name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"1,568,011,000","866,188,077","719,434,715","705,125,579","1,098,164,942"
EnterpriseValue,"1,294,450,000","561,681,077","508,271,715","543,450,579","1,009,409,942"
PsRatio,"59.48","33.663","358.3","35.124","31.222"
PbRatio,"5.094","2.625","2.882","3.154","15.764"
EnterprisesValueRevenueRatio,"62.464","27.104","162.439","30.128","74.156"
EnterprisesValueEBITDARatio,"-12.084","-5.244","-4.788","-7.955","-18.279"
