name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"5,371,774,680","5,686,407,537","6,176,587,469","9,737,704,810","8,313,669,900","8,502,194,360","7,360,396,320","8,754,959,872","6,655,006,075","7,848,577,940","8,873,903,970","6,667,470,750","5,781,797,280","4,627,865,715","5,224,406,394"
EnterpriseValue,"8,274,341,680","8,593,858,537","9,313,057,469","12,027,580,810","10,701,963,900","11,037,498,360","9,807,329,320","11,409,837,872","9,665,258,075","10,258,277,940","10,555,778,970","7,944,931,750","7,192,913,280","6,423,665,715","6,620,437,394"
PeRatio,"25.189","18.507","20.602","26.251","86.459","18.386","14.997","28.713","16.095","39.707","32.352","36.575","33.143","90.621","40.147"
ForwardPeRatio,"10.111","9.443","11.338","14.706","17.889","14.903","11.442","14.903","15.528","18.519","17.762","18.018","29.326","12.107","14.948"
PegRatio,"1.042","0.934","1.047","0.863","2.316","1.863","1.245","1.713","1.035","1.236","1.777","1.802","1.462","0.617","0.766"
PsRatio,"1.339","1.41","1.61","2.589","2.798","2.55","2.191","2.7","2.126","2.673","4.124","3.633","3.082","2.628","3.381"
PbRatio,"1.793","1.763","2.005","3.236","3.229","3.266","3.125","4.013","3.589","5.426","7.251","5.365","4.73","4.576","5.184"
EnterprisesValueRevenueRatio,"2.041","2.12","2.311","3.148","3.514","3.199","2.785","3.45","3.018","3.448","4.38","4.011","3.758","3.516","4.299"
EnterprisesValueEBITDARatio,"16.32","16.951","10.665","14.058","18.059","12.699","10.802","13.501","12.008","16.389","18.453","15.483","15.234","17.802","14.442"
