name,ttm,12/31/2023,12/31/2022
MarketCap,"721,715,517","984,560,937","844,528,207"
EnterpriseValue,"945,331,517","1,150,611,937","690,424,207"
ForwardPeRatio,"28.409"
PsRatio,"0.796","1.322","1.296"
PbRatio,"1.289","1.837","1.494"
EnterprisesValueRevenueRatio,"1.223","1.489","1.007"
EnterprisesValueEBITDARatio,"-21.239","-25.851","-2.236"
