name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"4,828,370,969","4,288,825,536","2,831,762,534","3,070,818,000","2,774,082,000","1,139,886,180","175,520,961","319,890,236","533,975,183","414,803,636","569,195,408"
EnterpriseValue,"11,710,370,969","10,427,825,536","8,044,762,534","16,014,818,000","13,561,082,000","14,915,886,180","660,107,961","838,844,236","1,049,958,183","439,117,636","664,136,408"
PeRatio,"10.238","9.705","2.704","2.551","4.981",,"3.396","12.917","79.707","39.661",
ForwardPeRatio,"6.227","7.918","8.326","7.179","6.101","5.325",,,,,
PsRatio,"2.206","2.107","0.999","0.926","1.005","25.233","1.037","4.446","44.633","39.143","12.339"
PbRatio,"1.128","0.977","0.677","0.942","1.187","0.645","0.813","5.508","132.107","4.25","9.897"
EnterprisesValueRevenueRatio,"5.043","4.491","2.952","4.512","4.763","6.725","0.294","0.358","-21.853","43.004","53.229"
EnterprisesValueEBITDARatio,"17.988","16.018","7.561","10.924","22.231","292.468","6.601","8.924","-18.062","17.36","43.593"
