name,ttm,07/31/2024,07/31/2023,04/30/2022,04/30/2021,04/30/2020,04/30/2019,04/30/2018
MarketCap,"218,002,366","233,067,570","229,705,599","250,234,099","314,007,485","270,470,527","276,561,190","270,244,947"
PeRatio,"20.936","38.963",,"13.512","28.408","6.891",,
PsRatio,"21.793","43.06",,"13.061","28.949","6.809",,
PbRatio,"0.845","0.895","0.845","0.776","0.988","0.845","0.943","0.863"
EnterprisesValueRevenueRatio,"21.794","51.318",,"13.061","28.454","6.81",,
