name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009
MarketCap,"3,691,571,248","3,013,018,143","3,153,003,160","3,936,213,619","3,729,971,330","3,135,218,134","2,076,331,012","2,362,003,466","1,753,362,165","1,562,988,698","1,889,759,635","1,628,429,838","1,325,756,684","1,255,956,942","1,129,534,072","1,698,998,220"
EnterpriseValue,"8,508,148,248","7,957,680,143","8,074,235,160","7,726,822,619","7,559,937,330","7,392,558,134","5,268,917,012","5,063,928,466","4,360,095,165","3,915,196,698","3,436,559,635","3,115,452,838","2,773,691,684","2,668,047,942","2,574,730,072","3,020,889,220"
PeRatio,"15.058","13.277","17.993","9.216","17.396","22.442","9.594","24.514","14.096","12.278","15.652","13.045","8.981","14.373","15.229","17.41"
ForwardPeRatio,"14.065","10.04","10.953","10.352","16.26","18.657","11.99","16.639","13.661","12.225","14.065","10.363","7.962","9.515","10.56",
PegRatio,,,,,,,,,,,"2.476","115.096","0.882","0.761","0.845",
PsRatio,"0.531","0.438","0.497","0.628","0.653","0.57","0.4","0.52","0.395","0.438","0.625","0.536","0.445","0.479","0.488","0.408"
PbRatio,"2.865","2.377","2.856","3.436","3.591","4.154","2.681","3.28","1.813","1.894","2.599","2.119","1.778","1.491","1.385","2.208"
EnterprisesValueRevenueRatio,"1.277","1.194","1.275","1.245","1.367","1.355","1.037","1.16","1.034","1.046","1.121","1.047","0.941","0.951","1.077","1.349"
EnterprisesValueEBITDARatio,"10.773","10.076","12.705","7.979","9.274","10.905","8.288","9.792","8.788","9.186","9.61","8.913","6.903","7.527","8.441","9.445"
