name,ttm,03/31/2024,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,05/31/2017,03/31/2017,05/31/2016,05/31/2015,05/31/2014,05/31/2013,05/31/2012,05/31/2011,05/31/2010,05/31/2009,05/31/2008,05/31/2007,05/31/2006,05/31/2005,05/31/2004,05/31/2003,05/31/2002,05/31/2001,05/31/2000,05/31/1999,05/31/1998,05/31/1997,05/31/1996,05/31/1995,05/31/1994,05/31/1993,05/31/1992,05/31/1991,05/31/1990,05/31/1989,05/31/1988,05/31/1987,05/31/1986
MarketCap,"5,099,704,818","4,909,626,480","4,291,628,883","3,118,673,004","2,563,473,717","888,517,878","1,077,552,586","184,607,368","44,137,943","79,045,518","86,597,638","27,691,105","40,361,883","34,152,363","38,096,247","153,140,203","158,594,511","166,734,018","224,214,039","278,085,826","310,308,203","328,097,640","335,817,584","240,325,228","290,337,042","203,907,229","179,085,720","280,692,000","274,736,125","238,025,250","273,576,375","202,958,250","198,036,750","200,503,875","176,667,750","190,689,000","158,440,125","210,318,750","165,450,750","161,602,500","183,678,375"
EnterpriseValue,"4,640,141,818","4,516,771,480","3,591,610,883","2,783,285,004","2,361,338,717","788,935,878","1,046,855,586","175,027,368","43,217,943","74,455,518","84,649,638","29,092,105","35,086,883","24,494,363","9,087,247","108,419,203","81,337,511","67,468,018","107,987,039","153,845,826","157,537,203","178,572,640","185,368,584","87,821,228","143,311,042","62,486,229","70,147,720","276,392,000","266,536,125","229,125,250","262,876,375","192,158,250","188,836,750","191,703,875","174,867,750","189,589,000","156,540,125","207,818,750","64,450,750","70,202,500","90,378,375"
PeRatio,"34.434","24.358","10.004","16.141","45.26","14.126","10.091","42.399",,"68.508","516",,,,,,,,,"106.903","21.753","60.154","50.658","34.095","23.699","18.409","12.132","11.681","14.49","12.251","14.063","13.225","13.246","19.861","33.511","36.17","16.236","12.255","12.607","15.591","16.054"
ForwardPeRatio,"22.272","27.701","20.661","13.889","27.1","9.681","15.456",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.211","2.479","1.565","1.559","2.021","0.635","0.15","0.825","0.189","0.344","0.423","0.125","0.221","0.191","0.208","0.943","1.239","0.813","0.702","0.761","0.61","0.722","0.803","0.558","0.644","0.444","0.318","0.436","0.463","0.41","0.433","0.317","0.343","0.437","0.547","0.574","0.43","0.546","0.511","0.514","0.569"
PbRatio,"3.417","3.456","3.657","4.252","4.817","1.894","2.701","6.151","1.924","3.119","3.641","1.175","1.11","0.749","0.678","1.988","1.231","1.122","1.338","1.564","1.569","1.731","1.703","1.222","1.465","1.062","0.928","1.513","1.543","1.363","1.484","1.129","1.162","1.25","1.135","1.215","1.009","1.377","1.174","1.272","1.506"
EnterprisesValueRevenueRatio,"1.983","2.281","1.305","1.38","1.853","0.565","0.983","0.77","0.185","0.324","0.414","0.131","0.192","0.137","0.05","0.668","0.642","0.329","0.338","0.421","0.31","0.393","0.432","0.204","0.318","0.135","0.119","0.414","0.435","0.367","0.407","0.299","0.326","0.424","0.549","0.579","0.428","0.542","0.2","0.222","0.28"
EnterprisesValueEBITDARatio,"18.343","15.075","5.973","9.824","23.442","7.283","22.132","30.626","68.275","29.187","53.105","-11.698","-6.356","-2.878","-0.45","-4.517","-4.334","-2.908","-10.017","209.314","7.478","18.646","13.581","6.611","7.16","4.422","3.104","7.069","9.128","7.138","8.453","8.247","8.43","15.445","38.86","67.71","16.653","10.04","4.185","5.572","225.946"
