name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004
MarketCap,"9,278,527,445","8,860,993,563","6,607,098,510","8,689,836,052","7,896,374,805","7,857,707,654","5,537,139,081","5,426,372,533","5,294,194,400","5,303,590,088","4,742,168,822","4,767,238,164","2,729,641,806","3,781,969,138","3,929,054,290","3,438,804,088","3,528,508,830","7,881,355,668","6,774,662,014","5,679,438,860","4,269,856,707"
EnterpriseValue,"9,731,527,445","9,515,693,563","7,306,598,510","8,863,836,052","7,704,874,805","8,117,607,654","6,238,839,081","5,501,472,533","5,343,128,400","4,930,959,088","4,501,907,822","5,118,929,164","2,792,636,806","3,791,144,138","3,873,633,290","3,312,589,088","3,716,287,830","8,589,904,668","7,099,278,014","6,009,840,860","4,969,716,707"
PeRatio,"14.938","17.158","20.468","17.977","20.211","31.816","9.535","22.918","9.858","44.994","9.504","12.739","6.12","18.088","15.408","8.121","7.958","12.435","12.011","14.12","12.075"
ForwardPeRatio,"10.917","11.124","9.225","12.92","13.004","13.369",,,,"22.523","11.403","10.288","5.342","7.424","7.862",,,,,,
PegRatio,,,,,,,,,,"3.461","1.87","1.17","0.659","0.719","0.786",,,,,,
PsRatio,"0.862","0.839","0.69","0.91","0.819","0.842","0.698","0.896","0.748","0.543","0.498","0.599","0.349","0.502","0.504","0.402","0.414","0.961","0.93","0.808","0.571"
PbRatio,"1.929","1.949","1.612","1.513","1.331","1.389","1.061","1.277","1.153","1.132","0.888","0.997","0.526","0.725","0.822","0.709","0.951","1.927","1.802","1.549","1.175"
EnterprisesValueRevenueRatio,"0.874","0.855","0.717","0.87","0.802","0.852","0.78","0.872","0.752","0.478","0.434","0.567","0.329","0.459","0.454","0.381","0.432","1.016","0.88","0.802","0.671"
