name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"7,521,640,933","1,861,538,815","720,871,693","359,942,644","412,205,742","580,757,088","548,826,628","141,194,067","24,002,614","33,021,556"
EnterpriseValue,"7,160,821,933","1,486,634,815","567,484,693","143,922,644","157,339,742","293,418,088","475,079,628","134,535,696","12,210,907","17,442,958"
PbRatio,"21.588","5.06","4.862","1.689","1.624","2.049","1.817","65.328","2.425","2.488"
EnterprisesValueEBITDARatio,"-71.227","-14.787","-8.1","-2.599","-3.712","-9.049","-21.935","-6.973","-0.945","-0.778"
