name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
MarketCap,"1,694,770,809","1,233,224,088","290,801,276","190,612,141","951,934,882","1,290,381,512","1,997,138,243"
EnterpriseValue,"3,293,970,809","2,887,524,088","2,136,401,276","2,084,812,141","2,471,134,882","2,234,981,512","1,842,738,243"
PeRatio,"75.778"
ForwardPeRatio,"9.737"
PsRatio,"2.193","2.118","1.104","0.31","3.361","11.345",
PbRatio,"1.751","1.24","0.301","0.167","0.763","0.801",
EnterprisesValueRevenueRatio,"4.269","6.506","8.709","6.78","7.396","13.554","18,427.382"
EnterprisesValueEBITDARatio,"9.393","-88.847","73.164","-21.694","-21.285","-23.477","-27.794"
