name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
MarketCap,"2,123,887,033","3,283,320,506","2,786,263,796","10,178,779,948","12,915,578,386","7,365,586,889","3,226,441,945"
EnterpriseValue,"2,309,017,033","3,486,854,506","3,201,640,796","10,052,047,948","11,949,294,386","6,842,767,889","3,455,312,945"
PsRatio,"3.465","5.451","6.439","29.348","45.604","39.781","40.388"
PbRatio,"13.384","14.411","16.74","14.348","11.825","9.033",
EnterprisesValueRevenueRatio,"4.094","6.183","7.122","26.902","41.674","31.92","38.122"
EnterprisesValueEBITDARatio,"-5.329","-8.047","-5.207","-27.952","-53.091","-119.773","-45.562"
