name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"3,639,799,929","2,068,918,037","528,298,470","1,648,605,424"
EnterpriseValue,"2,733,015,929","967,710,037","-1,286,826,530","964,766,424"
ForwardPeRatio,"21.413",,,
PsRatio,"0.507","0.378","0.144","1.032"
PbRatio,"3.13","2.283","0.492","1.061"
EnterprisesValueRevenueRatio,"0.333","0.177","-0.312","0.607"
