name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002
MarketCap,"78,255,712,228","75,814,520,743","60,491,880,153","81,926,235,766","65,194,489,855","71,751,799,912","67,126,321,199","49,700,011,138","39,144,051,450","30,526,867,101","29,738,097,982","26,194,274,125","16,814,086,440","16,176,907,138","21,508,224,178","22,345,246,408","13,939,630,263","36,550,766,000","17,757,440,983","12,695,991,968","7,799,072,740","2,382,467,399","1,420,276,041"
EnterpriseValue,"78,657,412,228","76,834,920,743","61,706,780,153","83,801,435,766","67,212,189,855","74,334,899,912","69,056,821,199","50,213,511,138","39,870,951,450","31,261,367,101","30,685,097,982","26,920,974,125","18,009,286,440","9,729,807,138","19,089,624,178","24,356,546,408","17,004,420,263","35,666,581,000","14,672,900,983","11,885,340,968","6,988,421,740","1,571,816,399","-1,730,146,959"
PeRatio,"24.535","25.131","22.941","33.696","30.342","35.276","14.198","33.118","26.888","24.225","29.452","27.53","18.767","12.92","22.484","27.072","17.157","45.948","46.938","44.437","35.846","20.1","13.949"
ForwardPeRatio,"22.727","22.779","20.202","31.646","27.322","26.882",,"27.322","24.213","21.097","23.202","21.277","14.144","12.626","18.692","21.505",,,,,,,
PegRatio,"8.775","4.776","4.342","5.062","5.291","2.723",,"3.648","3.099","1.864","2.013","1.805",,"0.92","1.54","2.027",,,,,,,
PsRatio,"14.008","14.153","12.179","17.664","13.254","14.417","16.139","13.573","11.174","9.118","10.06","8.998","5.777","4.931","7.123","8.557","4.792","17.23","15.979","13.857","10.454","4.581","2.798"
PbRatio,"2.927","2.693","2.137","3.003","2.416","2.679","2.881","2.375","1.835","1.428","1.381","1.192","0.785","0.772","1.072","1.158","0.746","2.97","12.496","12.219","9.598","4.232","3.183"
EnterprisesValueRevenueRatio,"14.099","13.772","12.294","17.869","13.763","15.27","16.025","13.777","11.09","9.397","9.859","9.168","6.179","2.966","6.355","9.322","6.64","20.31","13.462","13.358","9.685","2.932","-3.688"
EnterprisesValueEBITDARatio,"16.859","16.468","15.367","21.346","20.047","22.25","21.687","17.608","15.123","13.575","14.447","13.525","8.664","4.205","9.004","13.361","10.68","29.253","21.076","21.774","16.948","6.065","-7.694"
