name,ttm,01/31/2024,01/31/2023,01/31/2022,01/31/2021
MarketCap,"3,954,362,777","3,578,781,732","3,186,730,175","5,031,150,579","6,617,520,167"
EnterpriseValue,"3,932,365,777","3,542,781,732","3,157,417,175","4,695,870,579","6,238,936,167"
ForwardPeRatio,"35.842",,,,
PsRatio,"7.479","7.641","8.25","17.012","35.409"
PbRatio,"3.634","3.479","3.088","12.101","15.735"
EnterprisesValueRevenueRatio,"7.519","7.668","8.44","18.379","33.505"
EnterprisesValueEBITDARatio,"178.63","472.388","-52.35","-75.213","-188.357"
