name,ttm,03/31/2024,03/31/2023,03/31/2022,03/31/2021,03/31/2020
MarketCap,"2,441,587,955","2,152,730,015","2,296,724,653","4,540,376,566","8,046,956,282","1,040,997,491"
EnterpriseValue,"1,804,529,955","1,426,779,015","1,485,009,653","3,635,955,566","7,869,860,282","929,836,491"
ForwardPeRatio,"30.96","52.356","200",,,
PsRatio,"2.466","2.492","3.277","8.522","34.526","10.987"
PbRatio,"1.049","0.886","0.904","1.312","5.904","6.468"
EnterprisesValueRevenueRatio,"1.781","1.653","2.143","7.509","44.816","8.801"
EnterprisesValueEBITDARatio,,,"-1.552","-17.486","-86.778","-27.15"
