name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993
MarketCap,"905,637,957","920,919,896","962,769,482","727,873,152","298,292,127","218,225,227","279,213,094","769,105,809","605,972,019","212,419,225","571,352,167","963,024,478","1,054,771,070","821,264,172","691,065,845","285,966,231","284,782,113","854,907,883","400,962,867","336,430,296","246,529,026","64,863,799","27,859,781","98,071,233","87,662,186","134,004,000","198,825,500","431,498,196","328,975,500","363,967,500","200,522,247","179,090,035"
EnterpriseValue,"1,122,651,957","1,141,202,896","1,293,054,482","1,139,934,152","689,863,127","668,677,227","643,690,094","1,060,834,809","891,582,019","532,087,225","917,125,167","1,257,840,478","1,452,896,070","1,024,969,172","825,129,845","423,084,231","448,124,113","996,582,883","661,526,867","447,028,296","415,304,026","327,865,799","265,544,781","349,783,233","285,650,186","401,104,000","440,225,500","593,098,196","415,575,500","526,867,500","341,322,247","284,390,035"
PeRatio,"9.984","7.631","6.008","156.571",,,,,,,,"22.475","11.869","32.433","1,954",,"21.711",,"47.976","21.835","24.754",,,,"13.71",,"25","18.125","9.808","13.152","37.499","55.435"
ForwardPeRatio,"9.524","8.503","6.72","11.299",,,,,"112.36",,"212.766","16.611","7.764","8.599","32.258",,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,"26.575","2.078","0.971","0.606","2.307",,,,,,,,,,,,,,,,,
PsRatio,"0.431","0.486","0.453","0.421","0.238","0.144","0.173","0.533","0.477","0.144","0.292","0.493","0.652","0.59","0.784","0.387","0.277","0.959","0.648","0.908","0.638","0.131","0.06","0.214","0.154","0.229","0.31","0.659","0.547","0.632","0.578","1.191"
PbRatio,"1.939","2.085","3.049","4.091","1.756","0.894","0.944","2.164","1.874","0.515","0.891","1.399","1.7","2.093","2.483","1.092","1.02","3.137","2.148","2.064","2.307","0.579","0.193","0.528","0.373","0.585","0.805","1.739","1.092","1.768","1.96","2.685"
EnterprisesValueRevenueRatio,"0.616","0.626","0.596","0.64","0.548","0.462","0.402","0.722","0.705","0.381","0.484","0.581","0.798","0.689","0.936","0.581","0.432","1.191","0.974","0.951","0.813","0.667","0.574","0.765","0.526","0.682","0.666","0.859","0.655","0.845","0.839","1.891"
EnterprisesValueEBITDARatio,"6.566","6.675","4.704","8.685","25.477","17.443","6.086","29.635","15.969","10.953","-33.998","6.893","5.302","6.172","14.99","22.82","6.542","22.938","13.539","13.652","7.132","20.419","13.593","92.097","9.997","9.46","6.68","7.011","4.654","5.465","6.161","15.372"
