name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
MarketCap,"16,915,464,138","21,980,978,247","22,434,837,605","24,163,590,868","18,258,473,284","12,433,892,887","11,438,097,849","8,697,214,770"
EnterpriseValue,"16,991,802,573","21,023,170,319","21,320,938,075","21,457,191,652","16,012,354,916","10,922,105,415","9,838,121,024","8,757,562,199"
PeRatio,"14.317","23.69","34.658","27.893","27.738","18.457","28.217","27.8"
ForwardPeRatio,"13.699","17.699","22.272","25.773","21.142","17.182","18.215",
PegRatio,"1.574"
PsRatio,"3.375","4.376","5.047","6.27","6.145","4.9","6.197","5.9"
PbRatio,"2.103","2.939","3.099","3.272","3.52","2.585","3.624","8.118"
EnterprisesValueRevenueRatio,"0.451","0.594","0.701","0.851","0.724","0.62","0.753","0.895"
EnterprisesValueEBITDARatio,"1.583","1.886","2.636","3.105","1.996","1.764","2.237","2.773"
