name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"3,191,335,144","1,658,721,249","1,559,768,905","5,290,184,773"
EnterpriseValue,"3,136,475,144","1,612,938,249","1,535,016,905","5,023,947,773"
ForwardPeRatio,"80","68.966",,
PsRatio,"4.274","2.514","2.643","9.96"
PbRatio,"9.477","5.469","5.479","18.145"
EnterprisesValueRevenueRatio,"4.224","2.465","2.626","9.648"
EnterprisesValueEBITDARatio,"1,914.82","-48.231","-19.348","-41.143"
