name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002
MarketCap,"214,513,878,295","213,526,701,945","196,276,628,351","89,769,862,247","72,537,857,682","121,666,615,536","130,936,353,872","153,217,892,344","122,013,390,769","90,225,459,178","130,654,882,411","139,033,788,903","125,800,146,527","97,260,978,920","90,013,032,592","81,022,512,565","71,358,040,512","116,169,056,000","97,667,547,200","84,836,523,200","192,750,896,000","175,988,488,000","147,871,984,000"
EnterpriseValue,"257,280,878,295","252,642,701,945","242,288,628,351","147,087,862,247","145,879,857,682","195,173,615,536","190,202,353,872","220,874,892,344","199,858,390,769","113,966,459,178","154,609,882,411","161,833,788,903","145,004,146,527","117,364,978,920","120,901,032,592","106,336,512,565","79,439,040,512","124,612,056,000","100,487,547,200","83,347,523,200","198,161,895,229","194,163,488,000","166,006,984,000"
PeRatio,"11.74","7.815","4.978","36.78",,"11.749","11.293","25.658","51.302","88.058","13.179","10.574","8.131","7.265","10.18","14.733","6.214","8.437","9.217","9.261","36.316","28.504","85.642"
ForwardPeRatio,"8.621","7.616","5.342","6.882","13.774","11.655","8.673","16.34","14.306","10.764","16.949","13.55","11.161","7.937",,,,,,,,,
PegRatio,"2.984",,,,"2.675","26.486","0.586","0.428","0.275",,"6.212","15.584",,"2.288",,,,,,,,,
PsRatio,"0.719","0.672","0.59","0.77","0.625","0.665","0.656","0.968","0.893","0.487","0.482","0.488","0.463","0.487","0.542","0.646","0.356","0.744","0.726","1.072","1.996","0.872","0.314"
PbRatio,"1.154","1.123","1.069","1.021","0.873","1.232","1.212","1.427","1.189","0.913","1.179","1.267","1.158","0.591","0.608","0.594","0.561","0.937","0.961","0.919","2.239","2.307","2.31"
EnterprisesValueRevenueRatio,"0.813","0.798","0.635","0.562","0.808","0.566","0.49","0.724","0.856","0.43","0.367","0.359","0.31","0.25","0.328","0.373","0.171","0.35","0.315","0.272","0.744","0.979","0.996"
EnterprisesValueEBITDARatio,"3.753","3.686","2.798","2.437","4.939","3.322","3.101","4.575","5.861","3.714","2.831","2.856","2.175","1.671","2.327","2.952","1.21","2.311","1.998","1.69","4.378","6.251","6.161"
