name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"4,741,742,930","2,961,846,227","2,322,497,198","3,322,561,739"
EnterpriseValue,"8,741,713,930","7,120,749,227","6,264,142,198","7,742,999,739"
PeRatio,"33.691","45.697",,
ForwardPeRatio,"24.272","28.736","58.48",
PsRatio,"1.884","1.426","1.356","2.875"
PbRatio,"1.851","1.338","1.104","2.766"
EnterprisesValueRevenueRatio,"3.474","3.342","3.662","6.529"
EnterprisesValueEBITDARatio,"14.604","15.85","18.451","-29.773"
