name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004
MarketCap,"5,868,640,997","5,555,313,315","5,825,232,276","3,336,670,307","1,815,604,062","2,990,162,581","1,720,631,719","3,178,382,715","3,429,927,811","2,478,414,194","5,833,795,942","1,726,892,143","679,913,734","596,450,139","415,488,450","281,471,270","180,612,369","1,713,756,311","1,455,876,216","805,461,028","514,077,762"
EnterpriseValue,"10,437,040,997","10,250,713,315","10,385,532,276","7,708,970,307","6,403,804,062","7,597,562,581","5,992,631,719","6,576,982,715","6,615,027,811","5,247,414,194","7,648,195,942","2,815,492,143","1,717,335,734","1,398,006,139","1,105,755,450","1,135,358,270","1,403,193,369","2,929,021,311","2,347,151,216","968,018,028","640,258,762"
PeRatio,"29.432","19.302","23.208",,,,"6.927","440",,,"214.373",,,,,,"7.5","143.231","20.578","126.12","62.537"
ForwardPeRatio,"18.939","16.051",,"27.473",,,,"46.296","36.9","24.331","44.643","19.38","21.008",,"434.783","22.831",,,,,
PegRatio,,,,,,,,,,,,,,,"116.579","1.265",,,,,
PsRatio,"0.877","0.809","0.622","0.594","0.454","0.343","0.233","0.612","0.817","0.57","1.559","0.978","0.41","0.304","0.231","0.193","0.037","0.45","0.371","0.315","0.273"
PbRatio,"5.862","5.114","4.586","2.5","1.079","0.937","0.937","1.804","1.781","0.984","2.105","11.484","4.312","3.547","2.253","0.345","0.838","6.956","5.047","11.915","6.682"
EnterprisesValueRevenueRatio,"1.517","1.49","1.09","1.126","1.635","1.258","0.779","1.145","1.552","1.181","2.194","1.226","0.959","0.694","0.617","0.717","0.456","0.761","0.747","0.319","0.323"
EnterprisesValueEBITDARatio,"7.785","7.646","8.093","6.509","9.552","7.403","5.487","7.877","-27.256","-5.907","11.505","7.858","8.682","6.725","6.073","7.748","9.86","15.151","18.029","13.653","11.982"
