name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004
MarketCap,"5,008,185,459","4,284,509,357","3,735,254,955","3,389,424,884","2,441,951,755","4,572,339,862","3,968,586,821","3,978,161,865","4,924,268,697","3,645,451,629","4,114,390,119","4,297,575,858","2,760,666,916","2,394,488,600","3,252,280,393","4,007,384,616","1,036,826,146","2,121,845,902","1,796,405,038","1,898,272,610","1,488,601,838"
EnterpriseValue,"6,605,185,459","5,869,509,357","5,279,254,955","4,959,424,884","3,441,951,755","5,577,339,862","5,135,586,821","5,198,161,865","6,130,268,697","4,885,451,629","5,335,390,119","5,010,575,858","3,458,666,916","3,262,881,600","4,198,037,393","5,029,664,616","1,371,731,146","2,311,205,902","1,978,116,038","2,088,544,610","1,668,979,838"
PeRatio,"7.341","10.044","15.449","14.678","8.243","14.168","8.882","4.852","4.715","3.64","5.198","8.395","24.965","3.344","6.103","28.901","15.048",,"12.788","9.509","8.061"
ForwardPeRatio,"15.06","14.556","14.327","11.933","10.56","14.641",,"11.669","13.228","8.977","9.434","7.257","6.402","4.333","4.968",,,,,,
PegRatio,,,,,,,,,,,"0.355","0.273","32.011","0.361","0.552",,,,,,
PsRatio,"5.196","4.331","7.337","4.337","2.826","6.215","4.157","2.339","3.079","1.927","3.327","5","3.557","1.44","2.386","2.376","2.013",,"6.409","5.967","4.235"
PbRatio,"0.877","0.816","0.745","0.538","0.373","0.687","0.603","0.571","0.728","0.626","0.768","0.889","0.553","0.502","0.856","1.138","0.538","1.273","1.022","1.162","0.974"
EnterprisesValueRevenueRatio,"6.508","5.783","7.718","7.105","3.175","6.036","5.203","3.148","4.442","2.499","3.068","3.97","4.533","1.672","2.645","5.484","2.48","-7.663","6.142","7.091","4.797"
