name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011
MarketCap,"1,567,333,144","2,673,211,556","1,760,570,396","1,227,088,617","1,042,546,833","1,652,967,230","1,621,334,749","2,184,600,450","1,137,839,376","654,775,964","1,137,268,787","2,543,593,190","2,505,971,755","4,301,638,807"
EnterpriseValue,"3,161,197,144","4,037,118,556","2,973,100,396","2,567,711,617","2,456,651,833","2,974,898,230","2,041,312,749","2,550,308,450","1,608,398,376","1,268,058,964","1,923,664,787","3,105,777,190","2,973,290,755","4,595,357,807"
PeRatio,"10.783","14.756","13.312","53.036",,"28.929","17.174","27.237","18.621",,,"37.875","21.745","38.943"
ForwardPeRatio,"14.514",,"14.749","21.692","51.282",,,,,,,"16.75","13.175","21.368"
PegRatio,,,,,,,,,,,,"0.604","0.475","1.014"
PsRatio,"0.348","0.64","0.521","0.493","0.49","0.562","0.518","0.679","0.394","0.204","0.301","0.637","0.661","1.206"
PbRatio,"3.06","6.051","7.288","6.595","6.715","4.428","3.985","5.03","3.373","2.164","2.423","3.734","3.363","6.666"
EnterprisesValueRevenueRatio,"0.702","0.967","0.88","1.042","1.153","1.006","0.633","0.79","0.557","0.396","0.508","0.777","0.783","1.289"
EnterprisesValueEBITDARatio,"6.978","8.901","7.738","12.146","32.227","11.223","6.625","8.73","5.404","8.574","12.689","10.721","9.668","15.765"
