name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
MarketCap,"12,722,038,621","9,405,393,637","6,605,929,121","7,836,515,163","4,944,382,468","3,031,647,268","1,887,796,616","1,284,680,414","1,468,766,468"
EnterpriseValue,"12,618,711,621","9,453,225,637","6,853,825,121","7,566,339,163","4,835,825,468","2,998,379,268","1,979,241,616","1,445,133,414","1,608,744,468"
PeRatio,"44.938","35.978","32.678","45.06","42.31","33.759","32.079","54.119","159.254"
ForwardPeRatio,"37.313","31.153","27.174","43.478","32.68","25.907","18.762",,"21.978"
PegRatio,"2.587","1.954",,,,,,,
PsRatio,"6.738","5.502","6.222","7.494","5.861","3.824","3.135","3.44","3.587"
PbRatio,"21.96","20.018","18.875","8.726","6.246","4.381","3.363","2.337","2.402"
EnterprisesValueRevenueRatio,"6.691","5.013","4.694","6.623","5.223","3.483","2.809","3.313","3.816"
EnterprisesValueEBITDARatio,"34.748","26.031","22.767","34.434","25.92","19.929","14.153","13.022","16.176"
