name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"1,429,793,670","116,866,058","53,782,807","428,884,939","1,004,325,862"
EnterpriseValue,"1,444,606,620","128,152,849","47,995,620","430,125,263","921,653,554"
PeRatio,"26.984","19.922",,,
PsRatio,"6.784","0.791","0.495","3.664","16.209"
PbRatio,"23.386","6.505","364.049","11.349","16.75"
EnterprisesValueRevenueRatio,"6.513","0.862","0.407","3.746","15.678"
EnterprisesValueEBITDARatio,"24.541","6.593","-1.68","-6.159","-32.847"
