name,ttm,06/30/2024,06/30/2023,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001
MarketCap,"15,767,198,845","9,831,997,367","9,920,945,840","7,685,008,423","12,124,760,231","3,667,936,000","9,206,013,852","13,443,965,234","13,308,629,770","11,326,928,918","9,573,126,000","9,380,402,590","16,041,816,838","16,805,450,992","18,770,099,692","11,151,589,321","8,548,013,806","9,724,729,216","17,680,872,199","11,057,944,089","12,703,885,364","8,568,846,503","4,551,440,196","2,455,683,576","1,662,514,111"
EnterpriseValue,"17,267,498,845","11,683,797,367","12,562,445,840","9,864,708,423","13,986,460,231","6,619,136,000","9,470,913,852","14,006,265,234","12,008,529,770","10,928,028,918","8,448,626,000","8,815,983,590","15,135,928,838","15,899,234,992","18,092,216,692","10,480,092,321","7,780,727,806","9,028,689,216","16,747,798,199","10,523,649,089","12,336,546,364","8,139,637,503","4,352,350,196","2,418,481,576","1,685,782,111"
PeRatio,"19.612","11.35","11.63","9.782","36.538",,"13.058","39.585","25.589","29.1","20.479","10.424","15.43","17.457","21.894","15.687","14.073","13.309","28.896","23.543","33.57","33.228","31.481","31.921","45.305"
ForwardPeRatio,"14.903","8.562","10.071","7.446","13.298","7.813","10.977","16.103","18.939","18.349","16.75","14.205","11.429","13.793","19.231",,,,,,,,,,
PegRatio,"2.13","2.087","0.947","0.709","0.419","1.704","1.476","1.766","1.739","3.059","2.792","2.958","1.17","0.878","1.224",,,,,,,,,,
PsRatio,"2.376","1.491","1.577","1.275","2.514","0.651","1.54","2.424","2.96","2.615","2.216","1.975","3.281","3.729","4.636","3.2","2.709","3.272","7.053","5.501","7.658","6.594","4.849","3.595","2.951"
PbRatio,"5.288","3.55","4.383","3.032","4.021","1.437","2.577","4.287","4.602","4.314","3.769","3.926","7.172","8.6","11.64","7.408","5.04","6.415","10.367","9.302","12.301","10.954","10.661","10.707","12.224"
EnterprisesValueRevenueRatio,"2.591","1.744","1.885","1.478","2.886","1.149","1.579","2.533","2.663","2.517","1.954","1.802","3.022","3.427","4.351","2.905","2.409","2.839","6.598","4.984","7.213","6.161","4.566","3.532","3.071"
EnterprisesValueEBITDARatio,"12.625","8.616","9.547","7.454","21.511","10.251","8.666","15.072","13.14","13.891","9.74","5.787","8.86","9.922","12.652","8.207","7.106","7.236","16.001","12.683","18.173","16.703","15.885","15.663","21.435"
