name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002
MarketCap,"3,075,060,796","3,698,329,726","2,740,413,197","3,488,797,151","2,826,706,789","3,082,568,961","2,094,873,119","2,081,760,412","1,651,149,858","1,642,051,019","1,912,775,749","1,066,720,820","774,229,746","648,156,531","442,260,183","291,165,673","1,136,417,312","793,613,911","241,731,233","18,980,330","15,293,467","1,323,859"
EnterpriseValue,"4,828,126,796","5,416,505,726","3,814,519,197","4,402,446,151","3,610,229,789","3,728,086,961","2,603,154,119","2,545,774,412","2,078,750,858","1,937,282,019","2,098,332,749","1,214,867,820","934,401,746","774,798,531","562,265,183","414,372,673","1,247,025,312","841,909,911","304,985,233","270,834,330","166,844,467","481,670,859"
PeRatio,"2.436","3.371","116.49","152.458","136.068","81.247","132.971","129.429",,"31.044","466.617",,"168.9","1,414",,"11.068",,,"0.632",,"1.315",
ForwardPeRatio,"5,000","156.25","54.054","65.79","66.225","65.79",,"69.93","55.249","74.074","70.922","82.645","40.323","104.167",,,,,,,,
PegRatio,"85.891","2.301","2.271","1.457",,"2.246",,"1.647",,"6.187","5.926","6.891","0.557","5.316",,,,,,,,
PsRatio,"3.297","4.411","4.526","5.844","4.939","5.634","4.013","4.295",,"4.431","5.531","3.251","2.604","2.404","1.841","1.383","6.104","5.577","1.848","0.181","3.126","0.026"
PbRatio,"5.045","8.365",,,,,,,,"15.111","12.338","6.676","4.886","4.27","3.061","2.38","8.186","3.54","1.017","0.261","0.104",
EnterprisesValueRevenueRatio,"5.131","5.757","6.362","7.464","6.355","6.826","5.004","5.247","4.651","5.098","6.03","3.833","3.059","2.941","2.384","1.923","6.717","5.648","2.256","2.967","2.808","9.278"
EnterprisesValueEBITDARatio,"3.098","3.476","20.488","20.128","23.102","19.583","14.989","16.37","14.817","15.634","18.546","12.748","9.349","10.658","9.824","6.141","35.441","60.687","31.693","-22.05","-15.197","-19.415"
