name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004
MarketCap,"18,869,198,707","24,020,601,157","29,237,659,810","20,380,463,560","15,132,017,190","12,920,691,960","7,376,815,580","12,599,651,664","3,212,871,255","8,010,463,727","7,488,667,041","4,098,583,143","957,941,332","348,224,919","417,506,150","737,175,463","1,024,163,966","1,185,677,880","792,883,503","257,625,315","144,046,490"
EnterpriseValue,"17,735,203,707","22,923,359,157","28,296,209,810","18,813,039,560","13,627,595,190","11,504,254,960","6,169,981,580","11,801,357,664","2,649,735,255","6,994,253,727","6,856,733,041","3,904,804,143","835,129,332","175,203,919","184,375,150","321,005,463","607,993,966","736,833,880","682,092,503","240,363,315","105,201,490"
PsRatio,"10.235","13.806","29.88","27.04","36.906","72.594","78.925","160.94","85.776","134.131","183.563","84.343","13.754","4.167","4.143","7.297","10.564","22.087","32.026","41.759","20.755"
PbRatio,,,,"26.962","12.454","8.04","4.991","11.959","3.17","6.061","8.28","13.773","7.146","2.723","2.639","4.142","5.067","5.953","7.567","15.426","3.375"
EnterprisesValueRevenueRatio,"9.7","12.538","27.276","22.283","27.65","52.352","82.367","131.255","56.187","170.189","135.613","82.787","12.516","2.117","1.843","3.193","6.323","14.477","25.328","42.051","24.591"
EnterprisesValueEBITDARatio,"-82.388","-106.489","-31.956","-30.372","-19.561","-13.846","-8.277","-24.174","-6.471","-25.254","-39.798","-47.209","-15.315","-3.526","-4.752","-7.826","-32.115","-9.817","-19.114","-5.957","-3.528"
