name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"1,539,843,207","1,432,838,423","1,500,513,727","2,070,094,825","1,729,083,797","2,434,815,058","1,936,444,628","2,304,300,354","2,075,857,942","1,711,922,132"
EnterpriseValue,"2,770,024,207","2,608,357,423","2,670,146,727","3,046,917,825","2,991,562,797","3,466,832,058","2,980,292,628","3,139,750,354","3,059,674,942","2,798,834,132"
PeRatio,"88.882","33.22",,,,"17.288","18.298","16.867","21.82","58.637"
ForwardPeRatio,"62.893","75.758","35.587",,,"36.63",,,,
PsRatio,"1.597","1.455","1.609","4.22","2.988","2.135","1.798","2.551","2.169","1.788"
PbRatio,"1.193","1.038","1.027","1.426","1.133","1.39","1.096","1.415","1.294","1.013"
EnterprisesValueRevenueRatio,"2.701","2.544","2.677","4.945","8.09","3.017","2.816","3.322","3.22","2.867"
EnterprisesValueEBITDARatio,"11.622","10.944","9.702","47.034","116.254","13.016","7.203","10.197","10.449","9.504"
